cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp,total clinton,total trump
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/10/15,12/13/15,ABC News/Washington Post,A+,851,rv,1.71E-07,50,44,,,47.98524,44.04879,,,,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-dec-10-13-2015/1914/,35444,47540,12/21/15,11/8/16 9:35,408.3543924,374.8552029
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,12/10/15,12/13/15,Public Policy Polling,B+,1426,v,0,45,43,,,43.31524,42.44756,,,,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_IA_121715.pdf,35445,47561,12/21/15,11/8/16 9:35,617.6753224,605.3022056
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/10/15,12/13/15,ABC News/Washington Post,A+,851,rv,1.71E-07,50,44,,,48.0547,43.93019,,,,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-dec-10-13-2015/1914/,35444,47540,12/21/15,11/8/16 9:24,408.945497,373.8459169
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,12/10/15,12/13/15,Public Policy Polling,B+,1426,v,0,45,43,,,43.36524,42.46074,,,,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_IA_121715.pdf,35445,47561,12/21/15,11/8/16 9:24,618.3883224,605.4901524
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/10/15,12/13/15,ABC News/Washington Post,A+,851,rv,1.71E-07,50,44,,,48.04308,43.95177,,,,http://apps.washingtonpost.com/g/page/politics/washington-post-abc-news-poll-dec-10-13-2015/1914/,35444,47540,12/21/15,11/8/16 9:14,408.8466108,374.0295627
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,12/10/15,12/13/15,Public Policy Polling,B+,1426,v,0,45,43,,,43.35857,42.43098,,,,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_IA_121715.pdf,35445,47561,12/21/15,11/8/16 9:14,618.2932082,605.0657748
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,12/8/15,12/14/15,Dan Jones & Associates,C+,622,a,0,28,33,,,26.77688,34.60373,,,,http://utahpolicy.com/index.php/features/today-at-utah-policy/8214-,35846,48191,1/14/16,11/8/16 9:35,166.5521936,215.2352006
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,Utah,12/8/15,12/14/15,Dan Jones & Associates,C+,622,a,0,28,33,,,26.35405,33.42565,,,,http://utahpolicy.com/index.php/features/today-at-utah-policy/8214-,35846,48191,1/14/16,11/8/16 9:24,163.922191,207.907543
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Utah,12/8/15,12/14/15,Dan Jones & Associates,C+,622,a,0,28,33,,,26.29225,33.43884,,,,http://utahpolicy.com/index.php/features/today-at-utah-policy/8214-,35846,48191,1/14/16,11/8/16 9:14,163.537795,207.9895848
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/11/15,12/15/15,Morning Consult,,4038,rv,7.41E-10,46,41,,,47.06369,43.62064,,,,http://morningconsult.com/wp-content/uploads/2015/12/151203_topline_trend_v2_TS.pdf?utm_source=hs_email&utm_medium=email&utm_content=24620275&_hsenc=p2ANqtz-9FS5yYUXPUx8AgoTanLz5Hv07FfMvEZ4CXeM39WCEXchxulffgA8QjhYV4IkgyKQzFUOTlSQ0rWe2RATcIvqg0jJ3Pg6ztvBuj,35446,47547,12/21/15,11/8/16 9:35,1900.431802,1761.401443
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/11/15,12/15/15,Morning Consult,,4038,rv,7.41E-10,46,41,,,47.04908,43.56438,,,,http://morningconsult.com/wp-content/uploads/2015/12/151203_topline_trend_v2_TS.pdf?utm_source=hs_email&utm_medium=email&utm_content=24620275&_hsenc=p2ANqtz-9FS5yYUXPUx8AgoTanLz5Hv07FfMvEZ4CXeM39WCEXchxulffgA8QjhYV4IkgyKQzFUOTlSQ0rWe2RATcIvqg0jJ3Pg6ztvBuj,35446,47547,12/21/15,11/8/16 9:24,1899.84185,1759.129664
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/11/15,12/15/15,Morning Consult,,4038,rv,7.41E-10,46,41,,,47.06728,43.5905,,,,http://morningconsult.com/wp-content/uploads/2015/12/151203_topline_trend_v2_TS.pdf?utm_source=hs_email&utm_medium=email&utm_content=24620275&_hsenc=p2ANqtz-9FS5yYUXPUx8AgoTanLz5Hv07FfMvEZ4CXeM39WCEXchxulffgA8QjhYV4IkgyKQzFUOTlSQ0rWe2RATcIvqg0jJ3Pg6ztvBuj,35446,47547,12/21/15,11/8/16 9:14,1900.576766,1760.18439
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/17/15,Public Policy Polling,B+,1267,v,1.12E-07,43,41,,,41.46891,40.70392,,,*,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_122115.pdf,35454,47626,12/29/15,11/8/16 9:35,525.4110897,515.7186664
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/17/15,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1013,rv,8.02E-08,49,38,,,49.78629,39.40652,,,,http://www.foxnews.com/politics/interactive/2015/12/18/fox-news-poll-2016-gop-race-trump-muslim-ban-terrorism-isis/,35456,47585,12/21/15,11/8/16 9:35,504.3351177,399.1880476
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/13/15,12/17/15,Ipsos,A-,289,lv,1.46E-10,43,33,,,41.40265,32.10275,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35503,65458,5/5/16,11/8/16 9:35,119.6536585,92.7769475
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/17/15,Public Policy Polling,B+,1267,v,1.12E-07,43,41,,,41.52077,40.71782,,,*,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_122115.pdf,35454,47626,12/29/15,11/8/16 9:24,526.0681559,515.8947794
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/17/15,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1013,rv,8.02E-08,49,38,,,49.85412,39.24817,,,,http://www.foxnews.com/politics/interactive/2015/12/18/fox-news-poll-2016-gop-race-trump-muslim-ban-terrorism-isis/,35456,47585,12/21/15,11/8/16 9:24,505.0222356,397.5839621
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/13/15,12/17/15,Ipsos,A-,289,lv,1.46E-10,43,33,,,41.45741,32.15844,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35503,65458,5/5/16,11/8/16 9:24,119.8119149,92.9378916
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/17/15,Public Policy Polling,B+,1267,v,1.12E-07,43,41,,,41.5145,40.68848,,,*,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_National_122115.pdf,35454,47626,12/29/15,11/8/16 9:14,525.988715,515.5230416
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/17/15,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1013,rv,8.02E-08,49,38,,,49.8589,39.24982,,,,http://www.foxnews.com/politics/interactive/2015/12/18/fox-news-poll-2016-gop-race-trump-muslim-ban-terrorism-isis/,35456,47585,12/21/15,11/8/16 9:14,505.070657,397.6006766
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/13/15,12/17/15,Ipsos,A-,289,lv,1.46E-10,43,33,,,41.42186,32.08727,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35503,65458,5/5/16,11/8/16 9:14,119.7091754,92.7322103
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/14/15,12/18/15,Ipsos,A-,620,lv,3.28E-10,43.5,30.6,,,41.89856,29.72806,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35501,65457,5/5/16,11/8/16 9:35,259.771072,184.313972
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/14/15,12/18/15,Ipsos,A-,620,lv,3.28E-10,43.5,30.6,,,41.95298,29.78392,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35501,65457,5/5/16,11/8/16 9:24,260.108476,184.660304
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/14/15,12/18/15,Ipsos,A-,620,lv,3.28E-10,43.5,30.6,,,41.91745,29.71276,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35501,65457,5/5/16,11/8/16 9:14,259.88819,184.219112
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/15/15,12/19/15,Ipsos,A-,876,lv,4.87E-10,42.6,32.1,,,40.99447,31.25336,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35500,65456,5/5/16,11/8/16 9:35,359.1115572,273.7794336
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/15/15,12/19/15,Ipsos,A-,876,lv,4.87E-10,42.6,32.1,,,41.04857,31.30939,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35500,65456,5/5/16,11/8/16 9:24,359.5854732,274.2702564
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/15/15,12/19/15,Ipsos,A-,876,lv,4.87E-10,42.6,32.1,,,41.01304,31.23824,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35500,65456,5/5/16,11/8/16 9:14,359.2742304,273.6469824
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/20/15,Emerson College,B,754,rv,7.10E-07,48,46,,,47.7146,45.40945,,,,http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf,35465,47617,12/29/15,11/8/16 9:35,359.768084,342.387253
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/20/15,Quinnipiac University,A-,1140,rv,1.06E-07,47,40,,,47.20408,40.41719,,,,http://www.quinnipiac.edu/images/polling/us/us12222015_Uhkm63g.pdf,35466,47635,12/29/15,11/8/16 9:35,538.126512,460.755966
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/20/15,Ipsos,A-,1130,lv,6.59E-10,43.5,30.7,,,41.89038,29.87999,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35499,65455,5/5/16,11/8/16 9:35,473.361294,337.643887
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/20/15,Emerson College,B,754,rv,7.10E-07,48,46,,,47.79597,45.30578,,,,http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf,35465,47617,12/29/15,11/8/16 9:24,360.3816138,341.6055812
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/20/15,Quinnipiac University,A-,1140,rv,1.06E-07,47,40,,,47.16528,40.35843,,,,http://www.quinnipiac.edu/images/polling/us/us12222015_Uhkm63g.pdf,35466,47635,12/29/15,11/8/16 9:24,537.684192,460.086102
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/20/15,Ipsos,A-,1130,lv,6.59E-10,43.5,30.7,,,41.94425,29.9361,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35499,65455,5/5/16,11/8/16 9:24,473.970025,338.27793
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/20/15,Emerson College,B,754,rv,7.10E-07,48,46,,,47.67777,45.43695,,,,http://media.wix.com/ugd/3bebb2_b85d13974aeb4901bd68916b963cea3c.pdf,35465,47617,12/29/15,11/8/16 9:14,359.4903858,342.594603
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/20/15,Quinnipiac University,A-,1140,rv,1.06E-07,47,40,,,47.19024,40.43151,,,,http://www.quinnipiac.edu/images/polling/us/us12222015_Uhkm63g.pdf,35466,47635,12/29/15,11/8/16 9:14,537.968736,460.919214
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/16/15,12/20/15,Ipsos,A-,1130,lv,6.59E-10,43.5,30.7,,,41.90873,29.86497,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35499,65455,5/5/16,11/8/16 9:14,473.568649,337.474161
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/21/15,CNN/Opinion Research Corp.,A-,927,rv,1.32E-07,49,47,,,47.9059,46.0795,,,,http://i2.cdn.turner.com/cnn/2015/images/12/23/cnnpoll2.pdf,35468,47647,12/29/15,11/8/16 9:35,444.087693,427.156965
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/21/15,Ipsos,A-,1425,lv,8.73E-10,43.7,31.4,,,42.08605,30.60602,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35498,65454,5/5/16,11/8/16 9:35,599.7262125,436.135785
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/21/15,CNN/Opinion Research Corp.,A-,927,rv,1.32E-07,49,47,,,47.8088,45.99812,,,,http://i2.cdn.turner.com/cnn/2015/images/12/23/cnnpoll2.pdf,35468,47647,12/29/15,11/8/16 9:24,443.187576,426.4025724
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/21/15,Ipsos,A-,1425,lv,8.73E-10,43.7,31.4,,,42.1397,30.66221,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35498,65454,5/5/16,11/8/16 9:24,600.490725,436.9364925
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/21/15,CNN/Opinion Research Corp.,A-,927,rv,1.32E-07,49,47,,,47.97726,45.93193,,,,http://i2.cdn.turner.com/cnn/2015/images/12/23/cnnpoll2.pdf,35468,47647,12/29/15,11/8/16 9:14,444.7492002,425.7889911
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/17/15,12/21/15,Ipsos,A-,1425,lv,8.73E-10,43.7,31.4,,,42.1042,30.59108,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35498,65454,5/5/16,11/8/16 9:14,599.98485,435.92289
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/18/15,12/22/15,Ipsos,A-,1423,lv,9.17E-10,43.2,32,,,41.58025,31.23407,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35497,65453,5/5/16,11/8/16 9:35,591.6869575,444.4608161
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/18/15,12/22/15,Ipsos,A-,1423,lv,9.17E-10,43.2,32,,,41.63365,31.29036,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35497,65453,5/5/16,11/8/16 9:24,592.4468395,445.2618228
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/18/15,12/22/15,Ipsos,A-,1423,lv,9.17E-10,43.2,32,,,41.59816,31.21924,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35497,65453,5/5/16,11/8/16 9:14,591.9418168,444.2497852
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/22/15,12/23/15,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,2.27E-09,37,36,,,35.89747,35.63594,,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_vs_trump_still_a_dead_heat,35473,47653,12/29/15,11/8/16 9:35,358.9747,356.3594
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/19/15,12/23/15,Ipsos,A-,1358,lv,9.20E-10,41.7,33.8,,,40.07498,33.06032,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35496,65452,5/5/16,11/8/16 9:35,544.2182284,448.9591456
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/22/15,12/23/15,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,2.27E-09,37,36,,,35.83867,35.72796,,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_vs_trump_still_a_dead_heat,35473,47653,12/29/15,11/8/16 9:24,358.3867,357.2796
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/19/15,12/23/15,Ipsos,A-,1358,lv,9.20E-10,41.7,33.8,,,40.12806,33.1168,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35496,65452,5/5/16,11/8/16 9:24,544.9390548,449.726144
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/22/15,12/23/15,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,2.27E-09,37,36,,,35.94871,35.57626,,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/clinton_vs_trump_still_a_dead_heat,35473,47653,12/29/15,11/8/16 9:14,359.4871,355.7626
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/19/15,12/23/15,Ipsos,A-,1358,lv,9.20E-10,41.7,33.8,,,40.09258,33.0457,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35496,65452,5/5/16,11/8/16 9:14,544.4572364,448.760606
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/20/15,12/24/15,Ipsos,A-,1330,lv,9.48E-10,42.5,34.2,,,40.86942,33.48701,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35495,65451,5/5/16,11/8/16 9:35,543.563286,445.377233
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/20/15,12/24/15,Ipsos,A-,1330,lv,9.48E-10,42.5,34.2,,,40.92216,33.54371,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35495,65451,5/5/16,11/8/16 9:24,544.264728,446.131343
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/20/15,12/24/15,Ipsos,A-,1330,lv,9.48E-10,42.5,34.2,,,40.8867,33.47262,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35495,65451,5/5/16,11/8/16 9:14,543.79311,445.185846
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/21/15,12/25/15,Ipsos,A-,1334,lv,9.99E-10,42.1,35.9,,,40.46344,35.21469,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35494,65450,5/5/16,11/8/16 9:35,539.7822896,469.7639646
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/21/15,12/25/15,Ipsos,A-,1334,lv,9.99E-10,42.1,35.9,,,40.51585,35.27159,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35494,65450,5/5/16,11/8/16 9:24,540.481439,470.5230106
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/21/15,12/25/15,Ipsos,A-,1334,lv,9.99E-10,42.1,35.9,,,40.48039,35.20051,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35494,65450,5/5/16,11/8/16 9:14,540.0084026,469.5748034
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/22/15,12/26/15,Ipsos,A-,1367,lv,1.08E-09,42.1,36.2,,,40.45721,35.54269,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35493,65449,5/5/16,11/8/16 9:35,553.0500607,485.8685723
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/22/15,12/26/15,Ipsos,A-,1367,lv,1.08E-09,42.1,36.2,,,40.50927,35.59982,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35493,65449,5/5/16,11/8/16 9:24,553.7617209,486.6495394
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/22/15,12/26/15,Ipsos,A-,1367,lv,1.08E-09,42.1,36.2,,,40.47382,35.52875,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35493,65449,5/5/16,11/8/16 9:14,553.2771194,485.6780125
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/23/15,12/27/15,Ipsos,A-,1413,lv,1.17E-09,42.4,35.6,,,40.75249,34.96897,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35492,65448,5/5/16,11/8/16 9:35,575.8326837,494.1115461
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/23/15,12/27/15,Ipsos,A-,1413,lv,1.17E-09,42.4,35.6,,,40.80422,35.02631,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35492,65448,5/5/16,11/8/16 9:24,576.5636286,494.9217603
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/23/15,12/27/15,Ipsos,A-,1413,lv,1.17E-09,42.4,35.6,,,40.76879,34.95525,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35492,65448,5/5/16,11/8/16 9:14,576.0630027,493.9176825
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/24/15,12/28/15,Ipsos,A-,1603,lv,1.40E-09,43.2,34,,,41.5478,33.39547,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35491,65447,5/5/16,11/8/16 9:35,666.011234,535.3293841
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/24/15,12/28/15,Ipsos,A-,1603,lv,1.40E-09,43.2,34,,,41.59921,33.45302,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35491,65447,5/5/16,11/8/16 9:24,666.8353363,536.2519106
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/24/15,12/28/15,Ipsos,A-,1603,lv,1.40E-09,43.2,34,,,41.56379,33.38198,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35491,65447,5/5/16,11/8/16 9:14,666.2675537,535.1131394
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/25/15,12/29/15,Ipsos,A-,1692,lv,1.55E-09,42.8,34.8,,,41.14317,34.22219,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35490,65446,5/5/16,11/8/16 9:35,696.1424364,579.0394548
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/25/15,12/29/15,Ipsos,A-,1692,lv,1.55E-09,42.8,34.8,,,41.19426,34.27995,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35490,65446,5/5/16,11/8/16 9:24,697.0068792,580.016754
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/25/15,12/29/15,Ipsos,A-,1692,lv,1.55E-09,42.8,34.8,,,41.15885,34.20891,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35490,65446,5/5/16,11/8/16 9:14,696.407742,578.8147572
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/26/15,12/30/15,Ipsos,A-,1708,lv,1.65E-09,42.6,34.9,,,40.93865,34.34912,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35489,65445,5/5/16,11/8/16 9:35,699.232142,586.6829696
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/26/15,12/30/15,Ipsos,A-,1708,lv,1.65E-09,42.6,34.9,,,40.98943,34.40707,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35489,65445,5/5/16,11/8/16 9:24,700.0994644,587.6727556
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/26/15,12/30/15,Ipsos,A-,1708,lv,1.65E-09,42.6,34.9,,,40.95403,34.33605,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35489,65445,5/5/16,11/8/16 9:14,699.4948324,586.459734
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/27/15,12/31/15,Ipsos,A-,1586,lv,1.61E-09,43.2,34.9,,,41.53489,34.37496,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35488,65444,5/5/16,11/8/16 9:35,658.7433554,545.1868656
2016,President,now-cast,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,12/27/15,12/31/15,Ipsos,A-,1586,lv,1.61E-09,43.2,34.9,,,41.58545,34.43303,,,,http://polling.reuters.com/#poll/TM651Y15_13/filters/LIKELY:1,35488,65444,5/5/16,11/8/16 9:24,659.545237,546.1078558
